Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1999-05-25 00:00:00-04:00,43.527786914980894,44.16207160590958,41.968503716447884,42.15350341796875,17771200,0.0,0.0,0.0
1999-05-26 00:00:00-04:00,42.708522935072146,43.501379177678686,41.38709586406125,43.329593658447266,26772000,0.0,0.0,0.0
1999-05-27 00:00:00-04:00,43.15779720674359,43.91761758010175,42.60279797750806,43.289939880371094,23334800,0.0,0.0,0.0
1999-05-28 00:00:00-04:00,43.554235766528244,44.241377835660366,42.999236402998456,44.00352096557617,12969800,0.0,0.0,0.0
1999-06-01 00:00:00-04:00,43.92421232218825,44.13564054034559,42.78778564959252,43.02564239501953,6960200,0.0,0.0,0.0
1999-06-02 00:00:00-04:00,42.99921313314343,43.977068625415285,41.92225066530348,43.75242614746094,11996600,0.0,0.0,0.0
1999-06-03 00:00:00-04:00,44.08279003816492,44.08279003816492,42.867077603059656,43.13136291503906,11147800,0.0,0.0,0.0
1999-06-04 00:00:00-04:00,43.44849766789095,44.60474570497746,43.44849766789095,44.452781677246094,12987200,0.0,0.0,0.0
1999-06-07 00:00:00-04:00,44.76331389776551,45.66188374132213,44.66420692972618,45.377777099609375,11491800,0.0,0.0,0.0
1999-06-08 00:00:00-04:00,45.483500634470296,45.694928876815304,44.01011007062851,44.24135971069336,8134800,0.0,0.0,0.0
1999-06-09 00:00:00-04:00,44.39993368612753,45.10689691595129,44.373505154171504,44.981361389160156,8384400,0.0,0.0,0.0
1999-06-10 00:00:00-04:00,44.50566148687082,44.769946887624215,43.9308407402322,44.46601867675781,9392400,0.0,0.0,0.0
1999-06-11 00:00:00-04:00,44.76993956303985,44.81618950060497,43.395655703961886,43.792083740234375,16567600,0.0,0.0,0.0
1999-06-14 00:00:00-04:00,43.950649354744925,43.950649354744925,42.86707952699715,42.9661865234375,14136800,0.0,0.0,0.0
1999-06-15 00:00:00-04:00,43.071889466372404,43.86474523197521,42.94635397015196,43.6070671081543,9147800,0.0,0.0,0.0
1999-06-16 00:00:00-04:00,44.690637663541494,45.846885681152344,44.63778061130786,45.846885681152344,15060200,0.0,0.0,0.0
1999-06-17 00:00:00-04:00,45.245638456964436,46.567064813768305,45.245638456964436,46.35563659667969,16278200,0.0,0.0,0.0
1999-06-18 00:00:00-04:00,45.9327739971044,46.69920118117576,45.853488426338394,46.56705856323242,5392800,0.0,0.0,0.0
1999-06-21 00:00:00-04:00,46.88420770279647,47.98759872398686,46.80492212043549,47.9611701965332,10565200,0.0,0.0,0.0
1999-06-22 00:00:00-04:00,47.677064990997316,48.28492114110426,46.51420974731445,46.51420974731445,10862800,0.0,0.0,0.0
1999-06-23 00:00:00-04:00,46.52083857731959,47.359944741120124,46.22351749565798,47.247623443603516,9607000,0.0,0.0,0.0
1999-06-24 00:00:00-04:00,47.22777853557703,47.2542070630172,46.09135185564988,46.30938720703125,14988800,0.0,0.0,0.0
1999-06-25 00:00:00-04:00,46.619934631347654,46.98993411254882,45.827078600202285,46.249935150146484,8635600,0.0,0.0,0.0
1999-06-28 00:00:00-04:00,46.64635417915874,47.41278152827807,46.26314050459908,47.346710205078125,7666200,0.0,0.0,0.0
1999-06-29 00:00:00-04:00,47.30709008708399,48.17923197137102,47.069233209551165,47.994232177734375,9000400,0.0,0.0,0.0
1999-06-30 00:00:00-04:00,48.040465792451144,50.68992622193442,47.472252333758966,48.734214782714844,19467600,0.0,0.0,0.0
1999-07-01 00:00:00-04:00,48.892785916583996,49.34207097635801,48.04707286289173,49.064571380615234,6822600,0.0,0.0,0.0
1999-07-02 00:00:00-04:00,49.0513574478474,49.73849930864699,49.0513574478474,49.68564224243164,3302000,0.0,0.0,0.0
1999-07-06 00:00:00-04:00,49.94992748317677,50.45206961131453,49.10421442526056,49.368499755859375,8794800,0.0,0.0,0.0
1999-07-07 00:00:00-04:00,49.34206268049573,49.65920502230931,48.99849181019769,49.447776794433594,10520000,0.0,0.0,0.0
1999-07-08 00:00:00-04:00,49.447799364725746,50.31333406766255,49.20994249979655,50.10851287841797,11225000,0.0,0.0,0.0
1999-07-09 00:00:00-04:00,50.29350286936946,50.66350236499278,49.92350337374615,50.61064529418945,4206800,0.0,0.0,0.0
1999-07-12 00:00:00-04:00,50.79564819736431,51.05993356779805,50.05564916014985,50.34636306762695,7816200,0.0,0.0,0.0
1999-07-13 00:00:00-04:00,50.10851287841797,50.293512662251786,49.71208477020264,50.10851287841797,6230000,0.0,0.0,0.0
1999-07-14 00:00:00-04:00,50.6106373903029,51.059922421966164,49.89706704589654,50.9608154296875,6909400,0.0,0.0,0.0
1999-07-15 00:00:00-04:00,51.13922532758879,51.42993927001953,50.855118520213296,51.42993927001953,6539800,0.0,0.0,0.0
1999-07-16 00:00:00-04:00,51.45634323516349,52.1963420079342,51.43652183946427,51.9056282043457,4913800,0.0,0.0,0.0
1999-07-19 00:00:00-04:00,52.117066481476456,52.117066481476456,51.17224643750446,51.37706756591797,6833000,0.0,0.0,0.0
1999-07-20 00:00:00-04:00,50.74939812792375,50.8220766046074,49.26279292303078,49.394935607910156,14837400,0.0,0.0,0.0
1999-07-21 00:00:00-04:00,49.500635520845684,50.062241770081116,49.1042075802089,49.63277816772461,10980400,0.0,0.0,0.0
1999-07-22 00:00:00-04:00,49.63276579614188,49.63276579614188,48.23205408837004,48.37080383300781,15148400,0.0,0.0,0.0
1999-07-23 00:00:00-04:00,48.734222054156334,48.9390432151757,47.94136594698459,48.44350814819336,12115000,0.0,0.0,0.0
1999-07-26 00:00:00-04:00,47.78277816601781,48.311348720951635,47.17492202784391,47.254207611083984,10720000,0.0,0.0,0.0
1999-07-27 00:00:00-04:00,48.20562744140625,48.94562610826994,47.795985322249564,48.20562744140625,13732800,0.0,0.0,0.0
1999-07-28 00:00:00-04:00,48.787066997451674,49.42135172547921,48.15938940200775,49.15045928955078,10161800,0.0,0.0,0.0
1999-07-29 00:00:00-04:00,48.2320533479963,48.62848118373326,47.62419733319964,48.099910736083984,13033800,0.0,0.0,0.0
1999-07-30 00:00:00-04:00,48.31136089053225,48.83993157861247,47.789397336053035,47.86207580566406,10947400,0.0,0.0,0.0
1999-08-02 00:00:00-04:00,47.94136297451961,48.89279024413522,47.54493494551311,47.72993469238281,9642400,0.0,0.0,0.0
1999-08-03 00:00:00-04:00,48.384017442052404,48.39062457266036,46.725627659455775,47.419376373291016,13005000,0.0,0.0,0.0
1999-08-04 00:00:00-04:00,47.41938629572622,47.776171423212524,46.520816345019966,46.56045913696289,13227600,0.0,0.0,0.0
1999-08-05 00:00:00-04:00,46.56706536403997,47.30045700073242,45.45706721120814,47.30045700073242,18695200,0.0,0.0,0.0
1999-08-06 00:00:00-04:00,46.96349533585228,47.83563677990581,46.461353292306306,46.791709899902344,12392200,0.0,0.0,0.0
1999-08-09 00:00:00-04:00,46.96349853419589,47.095641186233586,46.097964163349005,46.19046401977539,7983400,0.0,0.0,0.0
1999-08-10 00:00:00-04:00,46.06493721713095,46.40190104359017,44.769938982111206,45.77422332763672,16767200,0.0,0.0,0.0
1999-08-11 00:00:00-04:00,46.593486598245654,47.35991377428032,45.89313073048983,47.2806282043457,13101400,0.0,0.0,0.0
1999-08-12 00:00:00-04:00,47.4656381563903,47.782780504873976,46.619925227100495,46.72563934326172,12715000,0.0,0.0,0.0
1999-08-13 00:00:00-04:00,47.703497961607724,48.81349625212713,47.62421236942777,48.76063919067383,14342600,0.0,0.0,0.0
1999-08-16 00:00:00-04:00,48.73420993678271,49.31563760414129,48.417067572768936,49.15045928955078,11470600,0.0,0.0,0.0
1999-08-17 00:00:00-04:00,49.57993536674128,49.63279244069303,48.496365350730414,49.394935607910156,11408400,0.0,0.0,0.0
1999-08-18 00:00:00-04:00,49.157062381893006,49.764918529626094,48.654920346809156,48.83992004394531,7035200,0.0,0.0,0.0
1999-08-19 00:00:00-04:00,48.39063797958056,48.73420886638261,47.947960106201,48.25849533081055,10157800,0.0,0.0,0.0
1999-08-20 00:00:00-04:00,48.31135113245715,49.02492141723633,48.04706584179819,49.02492141723633,6920800,0.0,0.0,0.0
1999-08-23 00:00:00-04:00,49.47421484681132,50.58421325683594,49.36189357913026,50.58421325683594,9652000,0.0,0.0,0.0
1999-08-24 00:00:00-04:00,50.21420604030766,51.4827754560628,50.11509905470179,50.92777633666992,13891400,0.0,0.0,0.0
1999-08-25 00:00:00-04:00,51.24492132954481,52.22277697121225,50.6899221815714,52.011348724365234,11352000,0.0,0.0,0.0
1999-08-26 00:00:00-04:00,52.011335713197184,52.19633538290876,51.06651597145592,51.14580154418945,9753000,0.0,0.0,0.0
1999-08-27 00:00:00-04:00,51.52901717168056,51.535624303001455,50.50491181694142,50.637054443359375,9635400,0.0,0.0,0.0
1999-08-30 00:00:00-04:00,50.84848319720565,51.00705435062729,49.79134217439473,49.923484802246094,10141600,0.0,0.0,0.0
1999-08-31 00:00:00-04:00,50.267060696267336,50.795631260896855,49.157062510545344,50.47848892211914,14590400,0.0,0.0,0.0
1999-09-01 00:00:00-04:00,50.79563468551388,51.271348225752824,50.47849232535458,50.84188461303711,10752000,0.0,0.0,0.0
1999-09-02 00:00:00-04:00,49.8970817362945,50.927794759448894,49.79136758007354,50.663509368896484,14583200,0.0,0.0,0.0
1999-09-03 00:00:00-04:00,52.11705913591266,53.0090219887712,51.93205943309755,52.989200592041016,14195400,0.0,0.0,0.0
1999-09-07 00:00:00-04:00,52.88349306416177,53.41206370948073,52.672064806034186,52.75135040283203,9009000,0.0,0.0,0.0
1999-09-08 00:00:00-04:00,52.43420490751174,52.962775521498756,51.61492045583187,52.037776947021484,14303400,0.0,0.0,0.0
1999-09-09 00:00:00-04:00,52.06419696912923,52.90990981329782,51.799911705326544,52.777767181396484,12677600,0.0,0.0,0.0
1999-09-10 00:00:00-04:00,53.4913418609317,53.90759118618352,52.883485703421115,53.38562774658203,10251000,0.0,0.0,0.0
1999-09-13 00:00:00-04:00,53.3327743337221,53.438488455295385,52.4606328307425,52.7447395324707,7240800,0.0,0.0,0.0
1999-09-14 00:00:00-04:00,52.53992262655286,53.40545706620055,52.43420849651955,53.035457611083984,10022600,0.0,0.0,0.0
1999-09-15 00:00:00-04:00,53.69616756642737,53.69616756642737,51.95849166265348,52.011348724365234,16096000,0.0,0.0,0.0
1999-09-16 00:00:00-04:00,51.984920501708984,52.460634059935096,50.90795786294709,51.984920501708984,15371000,0.0,0.0,0.0
1999-09-17 00:00:00-04:00,52.46064239758024,53.64992648216014,52.38135679194158,53.544212341308594,14506400,0.0,0.0,0.0
1999-09-20 00:00:00-04:00,53.70276679884664,53.914195014590135,53.306338894327595,53.66973114013672,6187200,0.0,0.0,0.0
1999-09-21 00:00:00-04:00,53.20063597932232,53.306350109435236,52.22938740890996,52.381351470947266,12265800,0.0,0.0,0.0
1999-09-22 00:00:00-04:00,52.46062683928209,53.21383986946825,51.82634218228321,52.93634033203125,12441800,0.0,0.0,0.0
1999-09-23 00:00:00-04:00,53.491333897908525,53.59704799652099,50.43223216931025,50.742767333984375,19766000,0.0,0.0,0.0
1999-09-24 00:00:00-04:00,50.42563186070078,51.00705948173612,49.57991895737666,50.80884552001953,23570800,0.0,0.0,0.0
1999-09-27 00:00:00-04:00,51.53562973353488,51.905629126493594,51.00705917216529,51.16563034057617,12608800,0.0,0.0,0.0
1999-09-28 00:00:00-04:00,50.90795324761947,51.5884878594955,49.817776442187,51.40348815917969,20622000,0.0,0.0,0.0
1999-09-29 00:00:00-04:00,51.403484764779606,51.77348414097853,50.372772216796875,50.372772216796875,15557000,0.0,0.0,0.0
1999-09-30 00:00:00-04:00,50.848494865441246,51.429922561407835,50.21421010620497,50.90135192871094,17604200,0.0,0.0,0.0
1999-10-01 00:00:00-04:00,50.21420235421634,50.921165466308594,49.68563180311932,50.921165466308594,19607400,0.0,0.0,0.0
1999-10-04 00:00:00-04:00,51.19206366175928,52.24920488347862,50.901349825786454,52.064205169677734,12434200,0.0,0.0,0.0
1999-10-05 00:00:00-04:00,52.24921579322507,53.06850041112592,51.32421703107895,52.4342155456543,19526400,0.0,0.0,0.0
1999-10-06 00:00:00-04:00,52.75133816658383,53.56401534525239,51.95187525098305,53.4847297668457,19098200,0.0,0.0,0.0
1999-10-07 00:00:00-04:00,53.78207136345949,54.03974959235075,52.962786738266736,53.359214782714844,22013600,0.0,0.0,0.0
1999-10-08 00:00:00-04:00,53.147768643013094,54.072767102737345,52.43419840265439,53.92080307006836,22523200,0.0,0.0,0.0
1999-10-11 00:00:00-04:00,54.07278484420076,54.70706971040839,53.94064216374084,54.680641174316406,13016000,0.0,0.0,0.0
1999-10-12 00:00:00-04:00,54.49562921344821,54.931699961276486,53.27991682556333,53.4384880065918,20182800,0.0,0.0,0.0
1999-10-13 00:00:00-04:00,52.830631178331906,53.46491589483014,51.64134733489772,51.85277557373047,22570600,0.0,0.0,0.0
1999-10-14 00:00:00-04:00,52.03778674775503,52.53992892561554,51.19207360609522,52.176536560058594,22130400,0.0,0.0,0.0
1999-10-15 00:00:00-04:00,50.8484826456281,51.58848135356863,50.32651927127719,50.637054443359375,33703000,0.0,0.0,0.0
1999-10-18 00:00:00-04:00,50.689926669732166,50.87492640210345,48.55582261416341,49.996177673339844,24714800,0.0,0.0,0.0
1999-10-19 00:00:00-04:00,50.5379594036708,50.795637586014,49.42135394685025,50.267066955566406,26657200,0.0,0.0,0.0
1999-10-20 00:00:00-04:00,51.033499270069356,52.21617616925921,50.5313571229273,51.7999267578125,22486400,0.0,0.0,0.0
1999-10-21 00:00:00-04:00,50.95420033098703,52.645626068115234,50.58420095099024,52.645626068115234,22454800,0.0,0.0,0.0
1999-10-22 00:00:00-04:00,52.95616403109368,53.491341733716084,52.22277236453704,52.407772064208984,16589400,0.0,0.0,0.0
1999-10-25 00:00:00-04:00,52.16993018504112,53.00903620498796,51.95850189655058,52.4342155456543,13855400,0.0,0.0,0.0
1999-10-26 00:00:00-04:00,53.068489958600296,53.35920379801494,51.905634600941724,52.011348724365234,13542400,0.0,0.0,0.0
1999-10-27 00:00:00-04:00,51.87919937211442,52.11705611910833,51.119379208106125,51.93205642700195,15225200,0.0,0.0,0.0
1999-10-28 00:00:00-04:00,52.75136162738641,53.91421729452318,52.27564794537591,53.729217529296875,14103800,0.0,0.0,0.0
1999-10-29 00:00:00-04:00,54.97134422621346,56.02848546133295,54.78634451006755,55.605628967285156,19000000,0.0,0.0,0.0
1999-11-01 00:00:00-05:00,55.60562854079726,56.26634180767936,55.242236244012105,55.31491470336914,9681800,0.0,0.0,0.0
1999-11-02 00:00:00-05:00,55.60560899169601,56.292750547677045,55.136502737132034,55.347930908203125,12834800,0.0,0.0,0.0
1999-11-03 00:00:00-05:00,56.13419357042634,56.7684782435385,55.975622402148296,56.45133590698242,18752600,0.0,0.0,0.0
1999-11-04 00:00:00-05:00,57.23755814322719,57.349879335474085,56.477738313321716,57.085594177246094,20048600,0.0,0.0,0.0
1999-11-05 00:00:00-05:00,58.24848859666358,58.539202468969975,57.66706085205078,57.66706085205078,15134600,0.0,0.0,0.0
1999-11-08 00:00:00-05:00,57.878483157916214,59.034731394518424,57.69348344005986,58.82991027832031,10890800,0.0,0.0,0.0
1999-11-09 00:00:00-05:00,59.30563627783932,59.41135042450213,57.93135237122272,58.433494567871094,14629800,0.0,0.0,0.0
1999-11-10 00:00:00-05:00,58.45990281105041,59.70204360314778,58.19561753613608,59.19990158081055,16561000,0.0,0.0,0.0
1999-11-11 00:00:00-05:00,59.83418170862031,60.3363236929241,59.30561119882684,60.25703811645508,18501400,0.0,0.0,0.0
1999-11-12 00:00:00-05:00,60.57420547287185,61.102776201256425,58.671350850687396,61.04991912841797,28646600,0.0,0.0,0.0
1999-11-15 00:00:00-05:00,61.10281587169269,61.31424430031446,60.6271019072937,60.9310302734375,10909400,0.0,0.0,0.0
1999-11-16 00:00:00-05:00,61.15561295523861,62.76775314118051,60.891327678854694,62.4770393371582,19126400,0.0,0.0,0.0
1999-11-17 00:00:00-05:00,62.477072432765006,62.747964984556816,61.31421660068309,61.6313591003418,21683600,0.0,0.0,0.0
1999-11-18 00:00:00-05:00,62.054167399714935,63.52095031738281,61.684168105168084,63.52095031738281,17738400,0.0,0.0,0.0
1999-11-19 00:00:00-05:00,63.243474630768766,64.194901745983,63.00561785196521,64.08918762207031,17939400,0.0,0.0,0.0
1999-11-22 00:00:00-05:00,64.22132635835428,65.54275282663316,63.111328125,63.111328125,18841800,0.0,0.0,0.0
1999-11-23 00:00:00-05:00,64.64418716716885,64.69704422944781,62.79418998740523,63.40204620361328,24047600,0.0,0.0,0.0
1999-11-24 00:00:00-05:00,63.587029667223916,65.74756153559281,62.92631655763098,65.48988342285156,18617800,0.0,0.0,0.0
1999-11-26 00:00:00-05:00,66.30922684243679,66.62636941800842,65.43708475961478,65.70137023925781,8045200,0.0,0.0,0.0
1999-11-29 00:00:00-05:00,65.56918684134455,66.12418600445145,64.53847410986029,64.61775970458984,20485200,0.0,0.0,0.0
1999-11-30 00:00:00-05:00,64.7498885790507,64.85560268285323,62.15989303588867,62.15989303588867,23702400,0.0,0.0,0.0
1999-12-01 00:00:00-05:00,62.84705715362002,63.8249129629909,62.37134351662879,63.50777053833008,23205800,0.0,0.0,0.0
1999-12-02 00:00:00-05:00,63.74561529148968,65.64846947929534,63.70597249591039,65.52293395996094,17229200,0.0,0.0,0.0
1999-12-03 00:00:00-05:00,67.07560149640268,67.81560025207617,66.73203064555429,66.91703033447266,21444600,0.0,0.0,0.0
1999-12-06 00:00:00-05:00,67.17469391944124,68.07987077268835,66.54701653945236,67.52487182617188,16018400,0.0,0.0,0.0
1999-12-07 00:00:00-05:00,67.73629999627339,68.00058520890029,66.67255201545014,67.52487182617188,23397000,0.0,0.0,0.0
1999-12-08 00:00:00-05:00,67.54474121719457,68.07331201807256,66.5470638305374,66.70563507080078,19563000,0.0,0.0,0.0
1999-12-09 00:00:00-05:00,67.65705096608832,68.02705046355912,65.33133983912904,67.02276611328125,28445400,0.0,0.0,0.0
1999-12-10 00:00:00-05:00,67.5777587890625,67.8156155857389,66.07133241011195,67.5777587890625,20428400,0.0,0.0,0.0
1999-12-13 00:00:00-05:00,67.34650602475926,68.78686100498074,67.04918504260345,68.49614715576172,16209200,0.0,0.0,0.0
1999-12-14 00:00:00-05:00,68.29133295984774,68.68776097625553,66.81133503192534,67.2606201171875,27760200,0.0,0.0,0.0
1999-12-15 00:00:00-05:00,66.49421480130303,68.5556411743164,65.91278684994029,68.5556411743164,31797200,0.0,0.0,0.0
1999-12-16 00:00:00-05:00,69.45416118544327,70.40558805099728,69.13701889692526,70.24701690673828,27219600,0.0,0.0,0.0
1999-12-17 00:00:00-05:00,71.46274510589566,71.77988746583307,70.5575679535743,70.85488891601562,23892400,0.0,0.0,0.0
1999-12-20 00:00:00-05:00,71.38347158024695,72.0970420107048,70.7756152876347,71.77989959716797,15392000,0.0,0.0,0.0
1999-12-21 00:00:00-05:00,71.99131359044361,75.6384506225586,71.58167138756113,75.6384506225586,26003800,0.0,0.0,0.0
1999-12-22 00:00:00-05:00,75.42704041297503,75.53275455510955,73.94704242309184,75.4006118774414,22313600,0.0,0.0,0.0
1999-12-23 00:00:00-05:00,76.00183526512492,76.74844114054517,75.26844365298645,76.29915618896484,17543600,0.0,0.0,0.0
1999-12-27 00:00:00-05:00,76.3784777013267,76.4049062403237,74.34348019855778,75.84990692138672,19281800,0.0,0.0,0.0
1999-12-28 00:00:00-05:00,75.90272363606543,76.53700823469549,74.89843968823448,75.37415313720703,15346400,0.0,0.0,0.0
1999-12-29 00:00:00-05:00,76.11414976377745,78.22843170166016,76.00843566688332,78.22843170166016,16512600,0.0,0.0,0.0
1999-12-30 00:00:00-05:00,79.17986064139612,79.28557474105085,77.38272094726562,77.38272094726562,21887000,0.0,0.0,0.0
1999-12-31 00:00:00-05:00,78.33416453725499,78.80987808707637,77.27702331542969,77.27702331542969,14464400,0.0,0.0,0.0
2000-01-03 00:00:00-05:00,81.34699100806405,81.34699100806405,76.7484281635536,80.13127899169922,36345200,0.0,0.0,0.0
2000-01-04 00:00:00-05:00,77.8056101164129,79.0741798465718,74.36990043056585,74.63418579101562,33786600,0.0,0.0,0.0
2000-01-05 00:00:00-05:00,73.99990059608636,75.79704103913417,71.2513328596603,72.73133087158203,42496600,0.0,0.0,0.0
2000-01-06 00:00:00-05:00,73.47130306986594,74.42273001609442,67.44559907708557,67.73631286621094,37134800,0.0,0.0,0.0
2000-01-07 00:00:00-05:00,70.14131146007114,76.1141586303711,69.77131207784016,76.1141586303711,28138200,0.0,0.0,0.0
2000-01-10 00:00:00-05:00,76.95986253893052,79.44414381594271,76.06129271533038,78.22843170166016,29675600,0.0,0.0,0.0
2000-01-11 00:00:00-05:00,77.59415262395684,78.54557956348765,73.577016657049,74.4227294921875,32546600,0.0,0.0,0.0
